FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
55800,55526.09607207153,27,55.52609607207153,m,JERC,WBD_03_HU2
46003,29537.826659632683,21,29.53782665963268,m,JERC,WBD_03_HU2
46006,8355.579314147948,7,8.355579314147947,m,JERC,WBD_03_HU2
