FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46006,160138.08787732237,378,160.13808787732236,m,HARV,WBD_01_HU2
55800,81980.77106820849,224,81.98077106820848,m,HARV,WBD_01_HU2
46003,22998.224621410307,42,22.99822462141031,m,HARV,WBD_01_HU2
42807,678.2148323838701,1,0.67821483238387,m,HARV,WBD_01_HU2
33400,594.8090603905943,10,0.5948090603905942,m,HARV,WBD_01_HU2
