FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,133758.46217868009,153,133.75846217868008,m,MOAB,WBD_14_HU2
55800,885.0113799129291,17,0.8850113799129291,m,MOAB,WBD_14_HU2
46006,579.039254889219,2,0.579039254889219,m,MOAB,WBD_14_HU2
33400,392.70633291077183,1,0.39270633291077184,m,MOAB,WBD_14_HU2
