FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46006,124680.82805242101,152,124.680828052421,m,BONA,WBD_19_HU2
33600,15971.263532523635,14,15.971263532523635,m,BONA,WBD_19_HU2
55800,12060.534278182926,18,12.060534278182926,m,BONA,WBD_19_HU2
42813,2399.7206661794517,6,2.3997206661794515,m,BONA,WBD_19_HU2
