FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,200675.11229644602,389,200.67511229644603,m,ORNL,WBD_06_HU2
55800,114127.07000833325,340,114.12707000833325,m,ORNL,WBD_06_HU2
46006,58073.611294108276,157,58.073611294108275,m,ORNL,WBD_06_HU2
