FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46006,200988.28251740907,438,200.98828251740906,m,OAES,WBD_11_HU2
46003,142990.35936205674,191,142.99035936205675,m,OAES,WBD_11_HU2
55800,24514.869985020818,243,24.514869985020816,m,OAES,WBD_11_HU2
42801,1853.7941487728253,1,1.8537941487728253,m,OAES,WBD_11_HU2
33400,34.37364254590757,1,0.03437364254590757,m,OAES,WBD_11_HU2
