FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
55800,27910.930634308632,67,27.91093063430863,m,OSBS,WBD_03_HU2
46006,11022.132649920039,26,11.022132649920039,m,OSBS,WBD_03_HU2
33600,7313.943065718752,20,7.313943065718752,m,OSBS,WBD_03_HU2
46003,2099.6524528620735,3,2.0996524528620735,m,OSBS,WBD_03_HU2
46000,143.4103862956137,1,0.1434103862956137,m,OSBS,WBD_03_HU2
33400,24.711001816837335,1,0.024711001816837334,m,OSBS,WBD_03_HU2
