FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,143819.18118534502,176,143.81918118534503,m,YELL,WBD_10_HU2
46006,90442.22242713037,102,90.44222242713037,m,YELL,WBD_10_HU2
55800,33754.956023180785,119,33.75495602318078,m,YELL,WBD_10_HU2
33400,1057.1522161259934,1,1.0571522161259934,m,YELL,WBD_10_HU2
