FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,881.517558791554,1,0.881517558791554,m,LIRO,WBD_07_HU2
55800,780.0249717092665,1,0.7800249717092665,m,LIRO,WBD_07_HU2
