FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,989241.3323863612,1554,989.2413323863613,m,BLUE,WBD_11_HU2
46006,71888.97417744798,114,71.88897417744798,m,BLUE,WBD_11_HU2
55800,59066.67069042227,750,59.066670690422264,m,BLUE,WBD_11_HU2
42801,16954.65728859044,10,16.95465728859044,m,BLUE,WBD_11_HU2
33400,296.25575607496296,2,0.29625575607496296,m,BLUE,WBD_11_HU2
42805,51.400815052298356,1,0.051400815052298356,m,BLUE,WBD_11_HU2
