FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46006,734385.6260293517,957,734.3856260293517,m,GRSM,WBD_06_HU2
55800,57383.37670491157,298,57.38337670491157,m,GRSM,WBD_06_HU2
46003,23983.650036272295,58,23.983650036272294,m,GRSM,WBD_06_HU2
33603,2989.7650828206883,11,2.9897650828206883,m,GRSM,WBD_06_HU2
46007,1868.5690985192102,13,1.8685690985192103,m,GRSM,WBD_06_HU2
42001,112.57928867245023,1,0.11257928867245023,m,GRSM,WBD_06_HU2
