FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46007,23371.17708817429,54,23.37117708817429,m,WLOU,WBD_14_HU2
46006,17696.4170674973,41,17.6964170674973,m,WLOU,WBD_14_HU2
42803,3781.972591481834,4,3.7819725914818343,m,WLOU,WBD_14_HU2
42813,249.64827988501108,1,0.24964827988501107,m,WLOU,WBD_14_HU2
