FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,215568.19357992607,293,215.56819357992606,m,KONZ,WBD_10_HU2
55800,43784.880813598305,99,43.784880813598306,m,KONZ,WBD_10_HU2
46000,18379.835446657547,35,18.379835446657548,m,KONZ,WBD_10_HU2
46007,6380.319071016761,18,6.3803190710167605,m,KONZ,WBD_10_HU2
46006,6149.154916365054,13,6.149154916365054,m,KONZ,WBD_10_HU2
33400,14.105719382676158,1,0.014105719382676157,m,KONZ,WBD_10_HU2
