FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,225900.54473358518,455,225.90054473358518,m,CLBJ,WBD_12_HU2
55800,22256.291855045227,273,22.256291855045227,m,CLBJ,WBD_12_HU2
46006,5621.62955621928,12,5.62162955621928,m,CLBJ,WBD_12_HU2
42807,516.34448042807,7,0.51634448042807,m,CLBJ,WBD_12_HU2
