FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46006,436464.68699461175,568,436.4646869946117,m,TOOL,WBD_19_HU2
55800,28641.19709341664,149,28.64119709341664,m,TOOL,WBD_19_HU2
46003,4993.249159740379,5,4.993249159740379,m,TOOL,WBD_19_HU2
