FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,21329.371536858802,70,21.3293715368588,m,MCRA,WBD_17_HU2
46006,9848.523456554172,41,9.848523456554172,m,MCRA,WBD_17_HU2
