FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46007,1431689.6917667792,2278,1431.689691766779,m,SRER,WBD_15_HU2
46003,111553.52985233878,193,111.55352985233877,m,SRER,WBD_15_HU2
33400,4540.865416683894,58,4.540865416683894,m,SRER,WBD_15_HU2
55800,2778.106054748548,47,2.778106054748548,m,SRER,WBD_15_HU2
33600,235.3015786758899,1,0.2353015786758899,m,SRER,WBD_15_HU2
