FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46007,287722.4064018701,487,287.72240640187005,m,SJER,WBD_18_HU2
46003,19927.351502507638,64,19.927351502507637,m,SJER,WBD_18_HU2
55800,6276.88318980672,75,6.27688318980672,m,SJER,WBD_18_HU2
