FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
55800,84041.36565859248,178,84.04136565859248,m,DELA,WBD_03_HU2
46003,52496.58490508639,76,52.496584905086394,m,DELA,WBD_03_HU2
46006,39865.225538768194,49,39.86522553876819,m,DELA,WBD_03_HU2
