FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,20165.873293558343,19,20.16587329355834,m,KONA,WBD_10_HU2
55800,3732.6367578925756,12,3.7326367578925757,m,KONA,WBD_10_HU2
