FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46006,76939.67220808068,137,76.93967220808068,m,SERC,WBD_02_HU2
55800,45577.23404207403,93,45.57723404207403,m,SERC,WBD_02_HU2
56600,30841.1786466918,43,30.841178646691798,m,SERC,WBD_02_HU2
46003,8809.250469758354,15,8.809250469758354,m,SERC,WBD_02_HU2
33400,9.083227065771698,1,0.009083227065771698,m,SERC,WBD_02_HU2
