FCode,sum_length,n_segments,sum_length_km,check_m,siteID,huc2
46003,61805.8103466107,57,61.8058103466107,m,MCDI,WBD_10_HU2
55800,1623.6352629471305,18,1.6236352629471305,m,MCDI,WBD_10_HU2
