OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
99,{926908A2-740D-4D3A-B313-1195D1B23659},2021-03-07,2,01401715,Eightmile Lake,0.53960489,0,19080308025478,390,39004,0,0.0455900611961,9.85332812141e-5,539604.8972211678
1107,33781704,2021-03-07,2,NA,NA,0.10068118,0,19080308009208,390,39004,0,0.0177733359501,1.84114132753e-5,65103.12584400922
104,33781716,2021-03-07,2,NA,NA,0.01611899,0,19080308007640,390,39004,0,0.00759969359316,2.94557990154e-6,16118.991282555973
