OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
637,26387383,2016-07-06,2,NA,NA,0.05000163,0,NA,466,46600,0,0.00969545607591,4.26660693418e-6,50001.62717662926
895,{02774478-5081-494B-8528-3A56684D6F6E},2016-07-06,2,NA,NA,0.01243799,0,21010004006262,390,39000,0,0.00412188400863,1.06111209105e-6,12437.992153279483
705,{6FA1DEC3-237D-45C2-840E-BCC88F7A24C2},2016-07-06,2,NA,NA,0.01161974,0,21010004006104,390,39000,0,0.00426029180235,9.91486129505e-7,11619.746817693114
308,{DDB78197-95A4-4056-B8BD-004B409CB1C7},2016-07-06,2,NA,NA,0.01118336,0,21010004006263,390,39000,0,0.00390730082219,9.54121019905e-7,11183.356696691364
