OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
21445,{8A5A4F65-8B4D-40AB-9D0A-CDD0BAC5BC46},2013-08-19,2,NA,NA,0.01471447,0,03090101047996,436,43603,100000,0.00641290638258,1.35141572975e-6,14714.474829464685
7002,112058631,2003-11-20,2,NA,NA,0.015,0,NA,466,46600,50000,0.00471614166118,1.33934102919e-6,14584.651685980149
11544,112058993,2013-08-19,2,NA,NA,0.01455159,0,NA,466,46600,50000,0.00432723024932,1.33615974775e-6,14551.59310162079
1494,112040759,2013-08-19,2,NA,NA,0.01414328,0,NA,466,46600,50000,0.00416911942604,1.29857658263e-6,14143.280879581347
13987,112040019,2013-08-19,2,NA,NA,0.01401457,0,03090101033604,436,43603,100000,0.009706453474,1.28735559817e-6,14014.569521530706
22154,{1F41AEF0-197D-4D51-A962-FC200575C6A9},2013-08-19,2,NA,NA,0.01399367,0,NA,466,46600,50000,0.00450185561399,1.28522402369e-6,13993.673787863925
4659,112059473,2013-08-19,2,NA,NA,0.01399342,0,NA,466,46600,50000,0.00418428824328,1.28467957069e-6,13993.421668717638
14792,112059503,2011-04-15,2,NA,NA,0.014,0,NA,466,46600,50000,0.00411585218674,1.28367314624e-6,13983.025015472434
2945,112058141,2003-11-20,2,NA,NA,0.014,0,NA,466,46600,50000,0.00448246167437,1.27568404718e-6,13889.177123671398
5134,112040355,2013-08-19,2,NA,NA,0.01386669,0,03090101033764,436,43600,5000000,0.00668799551806,1.27352551827e-6,13866.693793775747
22168,{65E0101E-EFCB-476A-A753-9A662484A6F3},2013-08-19,2,NA,NA,0.01362847,0,03090101048007,436,43603,100000,0.00469385593747,1.25167639313e-6,13628.476239648182
7005,112060239,2003-11-20,2,NA,NA,0.013,0,NA,466,46600,50000,0.00403774801545,1.21714913178e-6,13261.542572531027
11812,112058537,2003-11-20,2,NA,NA,0.013,0,NA,466,46600,50000,0.00429855535297,1.21740475175e-6,13256.85047226306
15553,112059979,2003-11-20,2,NA,NA,0.013,0,NA,466,46600,50000,0.00462376082235,1.21418397399e-6,13227.586074942956
20872,{3FED2D4E-3524-4F82-BCFF-98890AF47E53},2013-08-19,2,NA,NA,0.01321307,0,NA,466,46600,50000,0.00410912198525,1.21299932066e-6,13213.074695676565
20871,{E8904CD4-F6DD-4E9D-B009-E1DB832E72F8},2013-08-19,2,NA,NA,0.01318285,0,NA,466,46600,50000,0.0044416481256,1.2102585377e-6,13182.846372030675
20666,{7FD3BF86-66BE-488D-8C28-C70DAF7AECD9},2013-08-19,2,NA,NA,0.01295159,0,NA,466,46600,50000,0.0040805714251800004,1.18901896175e-6,12951.590317225375
17461,112058783,2003-11-20,2,NA,NA,0.013,0,NA,466,46600,50000,0.00404744868669,1.18636390297e-6,12918.583268552786
6429,112059677,2013-08-19,2,NA,NA,0.01290878,0,NA,466,46600,50000,0.00426702894612,1.1850816081e-6,12908.782512656879
12094,112059317,2013-08-19,2,NA,NA,0.01287958,0,NA,466,46600,50000,0.00407016663144,1.18245099998e-6,12879.579856559634
22103,{E3942F1A-1959-4347-A78E-98EA643B85DA},2013-08-19,2,NA,NA,0.01285266,0,03090101047872,436,43600,100000,0.00551557503402,1.1806509025e-6,12852.681926577585
5712,112040391,2013-08-19,2,NA,NA,0.01276123,0,03090101033789,436,43600,100000,0.00576048937129,1.17195387858e-6,12761.233686733525
16818,112040169,2013-08-19,2,NA,NA,0.01270637,0,NA,466,46600,50000,0.00409649679023,1.16707006971e-6,12706.368521521566
21833,{44378BFE-19D6-4998-A759-99CA3395C746},2013-08-19,2,NA,NA,0.01258283,0,03090101047952,436,43600,100000,0.0044893130636,1.15578704901e-6,12582.830092301592
10158,112059583,2013-08-19,2,NA,NA,0.01253989,0,NA,466,46600,24000,0.00388613811813,1.15114698858e-6,12539.889014127664
7856,112058779,2003-11-20,2,NA,NA,0.013,0,NA,466,46600,24000,0.00420814182087,1.14887188533e-6,12510.235168761108
15259,112058221,2003-11-20,2,NA,NA,0.012,0,NA,466,46600,24000,0.00434326999549,1.14743144757e-6,12492.971200294793
9156,112040289,2013-08-19,2,NA,NA,0.01242265,0,03090101033726,436,43600,100000,0.00615981103021,1.14095746313e-6,12422.652620517882
723,112059891,2013-08-19,2,NA,NA,0.01239595,0,NA,466,46600,24000,0.00405196087554,1.13785031661e-6,12395.949894338846
14104,112059937,2013-08-19,2,NA,NA,0.01233766,0,NA,466,46600,24000,0.00397780823052,1.13246613256e-6,12337.656863488723
17738,112059625,2013-08-19,2,NA,NA,0.01227348,0,NA,466,46600,24000,0.00514137620204,1.12671680835e-6,12273.483512811363
21444,{539AC55F-B87C-4F3F-A221-B1D7E64CABFD},2013-08-19,2,NA,NA,0.01225439,0,03090101047995,436,43600,100000,0.00412662401006,1.12546591915e-6,12254.393159488216
5510,112059293,2003-11-20,2,NA,NA,0.012,0,NA,466,46600,24000,0.00470379247756,1.12151046762e-6,12215.824885838665
14105,112060135,2013-08-19,2,NA,NA,0.0121658,0,NA,466,46600,24000,0.00424845072255,1.11660611471e-6,12165.796459392644
9555,112058139,2013-08-19,2,NA,NA,0.01208879,0,NA,466,46600,24000,0.0039543506291,1.11033715001e-6,12088.789154747501
4394,112057937,2003-11-20,2,NA,NA,0.012,0,NA,466,46600,24000,0.00405664281602,1.10576054545e-6,12037.529746011598
13702,112040075,2013-08-19,2,NA,NA,0.01199513,0,03090101033631,436,43603,100000,0.00623197990134,1.10181982292e-6,11995.13080234069
22157,{BC29779C-5D1C-45DE-B4F0-E45E6A6B1CE7},2013-08-19,2,NA,NA,0.01193918,0,03090101047986,436,43603,100000,0.00420879835535,1.0965751996799999e-006,11939.1749260223
17468,112060027,2013-08-19,2,NA,NA,0.0119098,0,NA,466,46600,24000,0.0046288065018,1.09314720162e-6,11909.798667421564
22164,{5A8933C7-803D-4383-A641-651AFA7E7F04},2013-08-19,2,NA,NA,0.01183647,0,03090101048006,436,43600,100000,0.00570835521166,1.08705648981e-6,11836.479223737493
10719,112058489,2003-11-20,2,NA,NA,0.012,0,NA,466,46600,24000,0.00400138863909,1.08190905665e-6,11781.200090976432
15170,112040201,2013-08-19,2,NA,NA,0.01176099,0,03090101033693,436,43600,100000,0.00793781379657,1.08021192108e-6,11760.9879180016
22353,{E629CD4D-D617-42A0-8575-E497123E8D01},2013-08-19,2,NA,NA,0.01165761,0,NA,466,46600,24000,0.00555975415227,1.06997909347e-6,11657.612451815978
22308,{D91FD026-91C1-4BCE-9DA2-5A4EAB160AD0},2013-08-19,2,NA,NA,0.01156646,0,NA,466,46600,24000,0.00398174216584,1.06174285436e-6,11566.45570441708
16359,112059207,2013-08-19,2,NA,NA,0.01155882,0,NA,466,46600,24000,0.00540806485659,1.06129359388e-6,11558.822177348658
22799,{792AD810-F19D-4F7E-B31F-3ADD4FDA0537},2013-10-19,2,NA,NA,0.0113257,0,NA,466,46600,24000,0.00379216295016,1.0394481868e-6,11325.698729993775
13246,112059423,2003-11-20,2,NA,NA,0.011,0,NA,466,46600,24000,0.00385638363273,1.03544254123e-6,11278.771802665382
8057,112039981,2013-08-19,2,NA,NA,0.01106339,0,NA,466,46600,24000,0.00378917902203,1.0162802635e-6,11063.392520058434
12385,112059123,2003-11-20,2,NA,NA,0.011,0,NA,466,46600,24000,0.0045792919209,1.0137006013e-6,11040.270499189723
16013,112040037,2013-08-19,2,NA,NA,0.01098903,0,NA,466,46600,24000,0.00370619775606,1.00940936441e-6,10989.02637108718
22297,{7032D659-E85F-47F0-B80F-F1B53FCB1637},2013-08-19,2,NA,NA,0.01078115,0,NA,466,46600,24000,0.0036753359442,9.89607919346e-7,10781.14995739609
15169,112040043,2003-11-20,2,NA,NA,0.011,0,03090101033616,390,39004,100000,0.00367467087159,9.82937203601e-7,10701.513258979707
14106,112060227,2013-10-19,2,NA,NA,0.01050538,0,NA,466,46600,24000,0.00372387389566,9.64179974861e-7,10505.375887475908
4938,112059985,2013-08-19,2,NA,NA,0.01049565,0,NA,466,46600,24000,0.00376568950424,9.63401178705e-7,10495.651761607427
21947,{B0EDB253-DB09-4967-B26A-2A9980E301FC},2013-08-19,2,NA,NA,0.01046907,0,03090101047856,436,43600,100000,0.00490011399443,9.61724500449e-7,10469.072216389002
5243,112058599,2013-08-19,2,NA,NA,0.01046732,0,NA,466,46600,24000,0.00370023900948,9.6135475727e-7,10467.318744901568
22161,{9B94F4C0-D40F-4769-BEAA-7CE04A2874B8},2013-08-19,2,NA,NA,0.01041085,0,NA,466,46600,24000,0.00398739056943,9.56110086243e-7,10410.85341748735
14977,112060001,2003-11-20,2,NA,NA,0.01,0,NA,466,46600,24000,0.00352071134758,9.53566041497e-7,10389.239691508003
4387,112058301,2013-08-19,2,NA,NA,0.01037398,0,NA,466,46600,24000,0.00402504348099,9.52880239938e-7,10373.979141387623
21942,{D9075EF2-E948-4E9A-B9E0-46D60F066AD7},2013-08-19,2,NA,NA,0.01311517,0,03090101047851,436,43600,100000,0.00494790527998,1.20482664331e-6,10295.935481190681
8978,112058419,2003-11-20,2,NA,NA,0.01,0,NA,466,46600,24000,0.00356179342723,9.44903783724e-7,10288.438987478614
21831,{995E9CCE-81BA-49A5-8C9B-1EE39B77740F},2013-08-19,2,NA,NA,0.01025533,0,NA,466,46600,24000,0.00366270324021,9.41977393146e-7,10255.333910929505
22174,{AC601952-79AD-4ECC-9BDB-63D8D535DA5A},2013-08-19,2,NA,NA,0.01011833,0,03090101048012,436,43600,100000,0.00507341536839,9.29275559871e-7,10118.331411711406
22146,{120F3FCD-1DA2-4D15-8B06-A274B1F82D35},2013-08-19,2,NA,NA,0.01005997,0,03090101047976,436,43600,100000,0.00393471068795,9.23952949056e-7,10059.966637635604
