OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
1288,137670573,2013-02-25,2,NA,NA,0.01227459,0,11140102002558,390,39004,100000,0.00611351233364,1.20509352191e-6,12274.586222577142
3579,137689221,2005-07-30,2,NA,NA,0.012,0,11130304003139,390,39004,100000,0.00527917514655,1.19086270961e-6,12136.516284554964
8214,{7C491DF6-F693-4F84-9B32-EF722E6EC9B8},2013-01-31,2,NA,NA,0.01195099,0,11140104011761,436,43600,100000,0.00442138283128,1.17462468732e-6,11950.991940487176
6458,151523431,2006-11-18,2,NA,NA,0.012,0,11140104006010,390,39004,100000,0.00541719021974,1.16635518969e-6,11872.307331946678
2900,137689217,2005-07-30,2,NA,NA,0.011,0,11130304003137,390,39004,250000,0.00603707377855,1.1118647099e-6,11331.446444566536
5224,137670486,2005-07-30,2,NA,NA,0.011,0,11140102006060,390,39004,100000,0.00607264981828,1.0933125366e-6,11132.947660308622
574,137688767,2005-07-30,2,NA,NA,0.011,0,11130304002701,390,39004,100000,0.00443691957008,1.06775040557e-6,10866.481158401002
6051,{329A3164-F7F0-49BA-9A93-6A9C963F2AB4},2013-02-25,2,NA,NA,0.01063561,0,11140102008519,436,43600,100000,0.00409224188272,1.04560031025e-6,10635.610213883221
2016,137670400,2005-07-30,2,NA,NA,0.011,0,11140102006024,390,39004,100000,0.00593422528212,1.03256601457e-6,10512.07437486641
5705,137670696,2005-07-30,2,NA,NA,0.01,0,11140102006139,390,39004,500000,0.00591483022832,1.0135543413e-6,10328.678956132266
2134,137689048,2005-07-30,2,NA,NA,0.01,0,11130304002977,390,39004,100000,0.00476149860747,9.8675106583e-7,10052.24943699222
