OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
165,36284410,2002-03-25,2,NA,NA,0.027,125,02070007001118,390,39009,250000,0.0123358357085,2.7834969647e-6,26728.5806940599
20,36284491,2012-04-10,2,NA,NA,0.02415572,153.9,02070007001138,390,39009,250000,0.0118860265999,2.51531267259e-6,24155.719191263124
233,36284361,2002-03-25,2,NA,NA,0.011,143.3,02070007001099,390,39009,250000,0.00498114123602,1.15722285863e-6,11110.075983112984
