OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
710,147305539,2006-04-14,2,NA,NA,0.025,0,10160002002371,390,39004,250000,0.00933614577163,2.91016295764e-6,24529.116427553818
4669,147304751,2006-04-14,2,NA,NA,0.025,0,10160002002246,390,39004,250000,0.0114715709906,2.91093150428e-6,24512.58129262556
6487,147304629,2006-04-14,2,NA,NA,0.024,0,10160002002219,390,39004,250000,0.00683322637729,2.90816122209e-6,24485.4606010376
4998,147306224,2006-04-14,2,NA,NA,0.024,0,10160002002498,390,39001,250000,0.00865832563039,2.89555569324e-6,24422.78801215673
2763,147305984,2006-04-14,2,NA,NA,0.024,0,10160002002439,390,39004,250000,0.00739150293524,2.89195030879e-6,24385.07492192954
4713,145412246,2010-05-25,2,NA,NA,0.024,0,10160002009626,390,39001,250000,0.00972620822673,2.88458368214e-6,24342.640516508516
6970,147306386,2006-04-14,2,NA,NA,0.024,0,10160002002542,390,39004,250000,0.00661679595838,2.87308219996e-6,24237.96322396258
3676,147306538,2015-02-10,2,NA,NA,0.02414692,0,10160002009931,390,39001,250000,0.00903320030989,2.86137397559e-6,24146.922050141628
711,147305704,2006-04-14,2,NA,NA,0.024,0,10160002002401,390,39004,250000,0.00673970279352,2.83414288454e-6,23892.329187108437
1782,147306378,2006-04-14,2,NA,NA,0.024,0,10160002002540,390,39004,250000,0.00778640809147,2.82521889122e-6,23833.82345133135
4623,147306161,2006-04-14,2,NA,NA,0.024,0,10160002002476,390,39004,250000,0.0070980849606,2.81635340684e-6,23751.868560371455
6085,147306169,2006-04-14,2,NA,NA,0.023,0,10160002002482,390,39004,250000,0.00820200704531,2.78360410025e-6,23476.24670675551
3785,147306325,2006-04-14,2,NA,NA,0.023,0,10160002002525,390,39001,250000,0.00626173627293,2.76766626252e-6,23348.31119711511
5884,147306113,2006-04-14,2,NA,NA,0.023,0,10160002002460,390,39001,250000,0.00679467274816,2.76792845362e-6,23341.592403628092
2993,147305209,2006-04-14,2,NA,NA,0.023,0,10160002002323,390,39004,250000,0.00639647918784,2.73384096708e-6,23033.527733908522
5757,147306385,2006-04-14,2,NA,NA,0.023,0,10160002002543,390,39004,250000,0.00636443861291,2.71845876266e-6,22935.99698328972
1296,147306201,2006-04-14,2,NA,NA,0.023,0,10160002002490,390,39004,250000,0.00850798960081,2.70081143158e-6,22778.734748087852
6724,147308500,2006-04-13,2,NA,NA,0.023,0,NA,466,46600,50000,0.0079613598103,2.69842203829e-6,22745.420967191458
4749,147306179,2006-04-14,2,NA,NA,0.023,0,10160002002484,390,39004,250000,0.00691712281278,2.69401658496e-6,22720.350041138445
505,147306479,2006-04-14,2,NA,NA,0.023,0,10160002002570,390,39001,250000,0.00828288465317,2.69231963609e-6,22718.334429846058
4630,147306547,2006-04-14,2,NA,NA,0.023,0,10160002002586,390,39004,250000,0.00651160531003,2.68844739169e-6,22687.73246574588
2893,147305819,2006-04-14,2,NA,NA,0.023,0,10160002007259,390,39004,250000,0.0110830511365,2.68497828054e-6,22636.406417119477
4785,147304639,2006-04-14,2,NA,NA,0.023,0,10160002002221,390,39004,250000,0.0062973960332,2.68687206721e-6,22623.02933910489
3386,147308504,2006-04-13,2,NA,NA,0.022,0,NA,466,46600,1000000,0.00807558375404,2.64150376956e-6,22271.380595466122
6877,147304600,2006-04-14,2,NA,NA,0.022,0,10160002006218,390,39004,250000,0.00872775555562,2.63481656741e-6,22183.52025573002
6074,147305110,2006-04-14,2,NA,NA,0.022,0,10160002002297,390,39004,250000,0.0068023423348,2.59394705419e-6,21852.3651143671
709,147305620,2006-04-14,2,NA,NA,0.022,0,10160002002385,390,39004,250000,0.0065087510573,2.58476899199e-6,21788.75374547066
4380,147306427,2006-04-14,2,NA,NA,0.022,0,10160002002549,390,39004,250000,0.00703111377055,2.56076596983e-6,21604.461687684234
4383,147306455,2006-04-14,2,NA,NA,0.022,0,10160002002556,390,39004,250000,0.00653709331045,2.5552719921e-6,21559.412642276962
3452,147305221,2006-04-14,2,NA,NA,0.021,0,10160002002327,390,39004,250000,0.00764387319912,2.54683921209e-6,21458.83688726835
5336,145412189,2010-05-25,2,NA,NA,0.021,0,10160002009404,390,39004,500000,0.00657540256498,2.51600919441e-6,21231.02822713554
6575,147306442,2006-04-14,2,NA,NA,0.021,0,10160002002552,390,39004,250000,0.00640651746558,2.51293552775e-6,21203.349694442906
2516,147305985,2006-04-14,2,NA,NA,0.021,0,10160002002436,390,39001,250000,0.00658856887882,2.49844618335e-6,21067.798027997327
2635,147305200,2006-04-14,2,NA,NA,0.021,0,10160002002321,390,39004,250000,0.00783379835788,2.49517434558e-6,21022.8901472757
2568,147304977,2006-04-14,2,NA,NA,0.021,0,10160002002277,390,39004,250000,0.00644418677271,2.4791767279e-6,20881.282732171007
276,147306487,2006-04-14,2,NA,NA,0.021,0,10160002007792,390,39001,250000,0.00888163799677,2.44242851242e-6,20610.008261193245
500,147306119,2006-04-14,2,NA,NA,0.021,0,10160002002462,390,39004,250000,0.00724856394866,2.44299403687e-6,20602.07563414192
3469,147306413,2006-04-14,2,NA,NA,0.021,0,10160002002546,390,39001,250000,0.00682519302266,2.43222613025e-6,20520.176007555798
4367,147305383,2006-04-14,2,NA,NA,0.021,0,10160002006883,390,39001,250000,0.0126702679345,2.43270703246e-6,20500.535484688487
4878,147305789,2006-04-14,2,NA,NA,0.02,0,10160002002407,390,39004,250000,0.00613282708143,2.38251271704e-6,20086.848097992595
3344,147306451,2006-04-14,2,NA,NA,0.02,0,10160002002554,390,39004,250000,0.00709709322141,2.37288144153e-6,20019.723490352757
3564,147305218,2006-04-14,2,NA,NA,0.02,0,10160002002324,390,39004,250000,0.00677156780375,2.36885925708e-6,19958.301312658004
5102,147305304,2006-04-14,2,NA,NA,0.02,0,10160002002339,390,39004,100000,0.00642372297631,2.32345249945e-6,19578.48316454782
815,147305338,2006-04-14,2,NA,NA,0.019,0,10160002002341,390,39004,100000,0.00671314882111,2.31014240613e-6,19466.468995066665
5502,147306198,2006-04-14,2,NA,NA,0.019,0,10160002007571,390,39004,100000,0.00717334618167,2.27933410625e-6,19224.63952173698
1413,147305167,2006-04-14,2,NA,NA,0.019,0,10160002002312,390,39004,100000,0.00828711507837,2.26957529292e-6,19120.47652894692
1958,147305051,2006-04-14,2,NA,NA,0.019,0,10160002006605,390,39001,100000,0.00875864626252,2.26709337072e-6,19096.87770873733
2425,147308505,2006-04-13,2,NA,NA,0.019,0,NA,466,46600,1000000,0.00807214010448,2.24912364189e-6,18963.581388287843
3460,147305972,2006-04-14,2,NA,NA,0.019,0,10160002007395,390,39004,100000,0.00937518427295,2.23734240859e-6,18864.872754882555
3455,147305396,2006-04-14,2,NA,NA,0.019,0,10160002002355,390,39004,100000,0.0082788234471,2.23786268858e-6,18858.849974593482
5887,147306171,2006-04-14,2,NA,NA,0.019,0,10160002002487,390,39004,100000,0.00648080676423,2.22990463973e-6,18808.036613917036
4374,147305875,2006-04-14,2,NA,NA,0.019,0,10160002007311,390,39004,100000,0.00695184578879,2.22644495087e-6,18771.840269928798
1303,147306358,2006-04-14,2,NA,NA,0.019,0,10160002002536,390,39004,100000,0.00675101556923,2.20143919318e-6,18571.685221311636
1053,147305672,2006-04-14,2,NA,NA,0.018,0,10160002002387,390,39001,250000,0.00547374080154,2.14819608446e-6,18107.87039571209
7308,147305682,2006-04-14,2,NA,NA,0.018,0,10160002002397,390,39004,100000,0.00589488911401,2.14785004222e-6,18104.961504385807
3231,147305292,2006-04-14,2,NA,NA,0.018,0,10160002006803,390,39004,100000,0.0083289334,2.14596652223e-6,18082.99663764533
7413,147305375,2006-04-14,2,NA,NA,0.018,0,10160002002344,390,39001,100000,0.00677767038594,2.1445586e-6,18073.17327508016
6187,147305905,2006-04-14,2,NA,NA,0.018,0,10160002002423,390,39004,100000,0.00636552232571,2.11924683567e-6,17868.390475515043
6122,147304920,2006-04-14,2,NA,NA,0.018,0,10160002006492,390,39004,100000,0.00596578205919,2.1189129801e-6,17846.266869375948
3896,147305597,2006-04-14,2,NA,NA,0.018,0,10160002007065,390,39004,100000,0.00850707810813,2.08634155795e-6,17586.256751974608
5888,147306250,2006-04-14,2,NA,NA,0.018,0,10160002002506,390,39001,100000,0.00580787247869,2.08432538467e-6,17581.081594317686
7558,147306133,2006-04-14,2,NA,NA,0.017,0,10160002007522,390,39004,100000,0.00681589761676,2.07353830467e-6,17486.19323737151
6739,147304818,2006-04-14,2,NA,NA,0.017,0,10160002006410,390,39004,100000,0.0123790948139,2.0229066626e-6,17036.070658447192
4183,147308521,2006-04-13,2,NA,NA,0.017,0,NA,466,46600,50000,0.0054762463063,2.00958142931e-6,16954.231080583995
4621,147306082,2006-04-14,2,NA,NA,0.017,0,10160002002453,390,39004,100000,0.00677511789323,1.97757552272e-6,16676.19665194163
3674,147306274,2006-04-14,2,NA,NA,0.017,0,10160002002512,390,39004,100000,0.00570048764143,1.966433965e-6,16588.433233399934
4495,147305582,2006-04-14,2,NA,NA,0.016,0,10160002007054,390,39001,250000,0.0060714882402,1.94101478288e-6,16360.621889879694
3902,147306459,2006-04-14,2,NA,NA,0.016,0,10160002007770,390,39001,100000,0.00901192372509,1.93644727173e-6,16339.433042063378
2038,147306147,2006-04-14,2,NA,NA,0.016,0,10160002007535,390,39004,100000,0.00796421935928,1.93428012955e-6,16312.18959527649
4548,147304750,2006-04-14,2,NA,NA,0.016,0,10160002006348,390,39001,250000,0.00762611289382,1.92424724956e-6,16203.832725247485
6740,147304824,2006-04-14,2,NA,NA,0.032,0,10160002002258,390,39004,250000,0.00874070481814,3.81158476816e-6,16076.585901601007
5001,147306557,2006-04-14,2,NA,NA,0.017,0,10160002007835,390,39001,100000,0.00642613119147,2.01246057595e-6,15842.403470981546
6673,147305219,2006-04-14,2,NA,NA,0.016,0,10160002002322,390,39001,100000,0.00546960201736,1.87824469416e-6,15825.626481577085
2399,147306471,2006-04-14,2,NA,NA,0.016,0,10160002002564,390,39004,100000,0.00684408993763,1.87013457641e-6,15778.773972749244
2699,147304897,2006-04-14,2,NA,NA,0.016,0,10160002002267,390,39004,100000,0.00596978256708,1.87152158309e-6,15762.17678813031
1536,147305430,2006-04-14,2,NA,NA,0.016,0,10160002006923,390,39004,100000,0.00564740890522,1.86286980755e-6,15699.477145278826
4873,147305491,2006-04-14,2,NA,NA,0.015,0,10160002006977,390,39001,100000,0.00847259785825,1.83362861209e-6,15454.542268349047
6442,147306036,2006-04-14,2,NA,NA,0.015,0,10160002002447,390,39004,100000,0.00510709690744,1.82919156989e-6,15424.817055279389
260,147305348,2006-04-14,2,NA,NA,0.017,0,10160002006852,390,39001,100000,0.0112970332262,1.97518739389e-6,15361.86476322006
2268,147306319,2006-04-14,2,NA,NA,0.015,0,10160002002521,390,39004,100000,0.00502797509352,1.81180412327e-6,15283.639797641197
314,147304699,2006-04-14,2,NA,NA,0.015,0,10160002002227,390,39004,100000,0.00510836904506,1.79754912555e-6,15135.641562457895
4362,147305130,2006-04-14,2,NA,NA,0.015,0,10160002006674,390,39001,100000,0.00502450847169,1.78768266777e-6,15060.112930189352
5626,147306391,2006-04-14,2,NA,NA,0.015,0,10160002007718,390,39001,100000,0.00637317957756,1.77359199889e-6,14962.853147280868
4070,147305049,2006-04-14,2,NA,NA,0.015,0,10160002006603,390,39001,100000,0.0100748308887,1.76361265452e-6,14855.149916855007
4869,147305316,2006-04-14,2,NA,NA,0.015,0,10160002006825,390,39004,100000,0.00584341433195,1.75877641009e-6,14820.445331635885
7423,147306220,2006-04-14,2,NA,NA,0.015,0,10160002007589,390,39001,100000,0.0057680005087,1.75222186788e-6,14778.951347526512
6298,147305600,2006-04-14,2,NA,NA,0.015,0,10160002007067,390,39004,100000,0.00617820536048,1.74833083013e-6,14736.367983894728
4882,147306086,2006-04-14,2,NA,NA,0.015,0,10160002002452,390,39004,100000,0.00631657797452,1.7451965279e-6,14716.795278984428
2044,147306367,2006-04-14,2,NA,NA,0.015,0,10160002007699,390,39001,100000,0.00723284799053,1.73606947687e-6,14646.884421252005
1050,147305544,2006-04-14,2,NA,NA,0.015,0,10160002007024,390,39004,100000,0.0064464436274,1.72822722573e-6,14566.839787137025
2035,147305933,2006-04-14,2,NA,NA,0.015,0,10160002002426,390,39004,100000,0.00510713673473,1.72680081017e-6,14559.542538388094
2807,147304497,2006-04-14,2,NA,NA,0.015,0,10160002002203,390,39004,100000,0.00653779930861,1.72270993465e-6,14503.424523388036
7422,147306174,2006-04-14,2,NA,NA,0.014,0,10160002002478,390,39004,100000,0.00563855428595,1.7171011569e-6,14482.141421755485
7598,147304986,2006-04-14,2,NA,NA,0.014,0,10160002006551,390,39001,100000,0.00522109657514,1.70930265024e-6,14397.64249422666
6825,147306110,2006-04-14,2,NA,NA,0.014,0,10160002007505,390,39004,100000,0.00853500359236,1.70489643026e-6,14376.788611456068
205,147305064,2006-04-14,2,NA,NA,0.014,0,10160002002290,390,39004,100000,0.00556938706008,1.68680608142e-6,14208.79236065066
4886,147306245,2006-04-14,2,NA,NA,0.014,0,10160002007610,390,39004,100000,0.00576768898252,1.67685273923e-6,14144.067849685438
